Region/country/area,2022
Algeria,12.0
Angola,284.0
Benin,25.0
Burkina Faso,30.0
Comoros,4.0
Egypt,61.5
Gambia,0.12
Kenya,89.56
Malawi,1.3
Mali,140.0
Mauritania,1.5
Morocco,4.2
Mozambique,43.96
Namibia,25.0
Niger,35.0
Nigeria,3.96
Senegal,23.0
Seychelles,5.0
Sierra Leone,5.0
Somalia,23.5
South Africa,10.0
South Sudan,12.78
Sudan,54.0
Tunisia,102.19
Uganda,3.04
Zambia,0.03
Zimbabwe,13.31
Afghanistan,2.02
Bangladesh,57.12
Brunei Darsm,0.03
Cambodia,79.92
China,86059.0
Chinese Taipei,2023.54
India,13462.07
Indonesia,65.6
Japan,4642.0
Kazakhstan,108.62
Korea Rep,2814.14
Malaysia,146.1
Maldives,5.0
Mongolia,100.0
Myanmar,22.9
Nepal,20.18
Pakistan,166.0
Philippines,247.76
Singapore,84.6
Sri Lanka,90.0
Timor Leste,0.1
Uzbekistan,149.0
Viet Nam,1814.0
Bahamas,0.3
Barbados,4.95
Cuba,12.0
Dominican Rep,147.76
El Salvador,21.07
Guadeloupe,3.54
Guatemala,3.5
Honduras,0.11
Jamaica,0.05
Panama,60.16
Puerto Rico,151.82
Armenia,89.1
Azerbaijan,3.0
Russian Fed,154.88
Albania,5.6
Austria,765.0
Belarus,109.0
Belgium,886.0
Bosnia Herzg,50.96
Bulgaria,673.65
Croatia,44.0
Cyprus,149.91
Czechia,381.0
Denmark,786.0
Estonia,140.0
Finland,165.6
France,2600.0
Germany,7181.0
Greece,1280.0
Hungary,20.0
Italy,2482.3
Latvia,49.0
Lithuania,313.0
Luxembourg,42.0
Moldova Rep,4.37
Montenegro,19.63
Netherlands,7679.0
Norway,116.0
Poland,3751.0
Portugal,890.0
Romania,20.0
Serbia,85.16
Slovenia,171.0
Spain,4498.33
Sweden,1000.0
Switzerland,684.92
UK,612.9
Bahrain,0.35
Iran IR,83.52
Iraq,4.5
Israel,820.0
Jordan,393.8
Lebanon,250.0
Oman,500.0
Palestine,14.0
Qatar,800.0
Saudi Arabia,0.5
Syrian AR,27.0
United Arab Em,307.45
Canada,771.35
Mexico,855.45
USA,17624.14
Australia,3922.0
Fiji,0.45
Guam,61.65
Marshall Is,0.07
Nauru,0.26
New Caledon,-1.51
New Zealand,65.6
Papua N Guin,0.24
Solomon Is,1.71
Tonga,6.9
Vanuatu,0.04
Argentina,32.65
Brazil,9881.81
Chile,1782.16
Colombia,273.41
Ecuador,1.0
Suriname,2.3
Uruguay,4.27
