Region/country/area,2022
Burkina Faso,0.75
Egypt,56.0
Gabon,1.2
Ghana,0.1
Kenya,2.0
Mauritius,3.45
Morocco,7.4
Nigeria,0.03
Reunion,4.4
South Africa,22.99
Tanzania,0.53
Bangladesh,4.95
Cambodia,1.5
China,1927.6
China HK SAR,24.26
Chinese Taipei,1.2
India,13.96
Indonesia,134.79
Japan,94.0
Kazakhstan,7.82
Korea Rep,131.0
Lao PDR,0.29
Malaysia,120.0
Myanmar,1.4
Pakistan,9.75
Philippines,55.52
Sri Lanka,0.09
Thailand,635.4
Viet Nam,9.0
Costa Rica,4.96
Cuba,0.82
Dominican Rep,1.97
El Salvador,6.85
Guadeloupe,4.6
Guatemala,5.86
Honduras,3.78
Martinique,1.4
Nicaragua,1.91
Panama,8.1
Puerto Rico,4.8
Azerbaijan,0.7
Austria,166.21
Belarus,37.3
Belgium,203.5
Bosnia Herzg,0.99
Bulgaria,33.41
Croatia,59.1
Cyprus,13.15
Czechia,370.0
Denmark,127.67
Estonia,11.0
Faroe Islands,0.32
Finland,116.0
France,570.75
Germany,6961.0
Greece,92.4
Hungary,85.0
Ireland,59.58
Italy,1381.76
Latvia,57.04
Lithuania,37.0
Luxembourg,12.42
Malta,4.56
Moldova Rep,12.35
Netherlands,203.76
North Macedonia,8.0
Norway,6.9
Poland,261.8
Portugal,72.89
Romania,31.65
Serbia,33.7
Slovakia,81.0
Slovenia,30.0
Spain,271.06
Sweden,100.0
Switzerland,33.9
UK,1922.96
Ukraine,123.0
Iran IR,10.56
Israel,26.03
Jordan,13.0
Lebanon,7.0
Palestine,0.34
Qatar,4.0
Syrian AR,6.71
United Arab Em,3.4
Canada,283.45
Mexico,64.73
USA,2029.0
Australia,198.8
New Zealand,46.0
Papua N Guin,3.81
Argentina,72.6
Bolivia,5.0
Brazil,486.2
Chile,63.92
Colombia,9.45
Ecuador,8.32
Paraguay,2.42
Peru,10.4
Uruguay,7.8
