Region/country/area,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Ethiopia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.2,0.0,48.0,26.0,60.0,85.0,0.0,0.0,45.0,0.0
Gabon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gambia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,0.0,0.0,0.0,0.0,-1.67,0.0,2.67,0.0,0.0,0.0,0.0,0.0,1.5,0.09999999999999964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea Bissau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenya,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2.799999999999997,26.0,0.9000000000000057,2.5,0.0,11.0,0.0,0.0
Lesotho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.0,0.06,0.08,0.0,0.0,0.0,0.0,0.0
Libya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madagascar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mali,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauritania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauritius,-1.0,-1.5,0.0,83.75,-75.75,10.650000000000006,-6.950000000000003,32.769999999999996,-0.5699999999999932,-10.030000000000001,-13.799999999999997,1.0999999999999943,0.0,10.350000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mayotte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,1.5,1.5,0.0,1.2300000000000004,0.0,0.0,0.10999999999999943,0.0,0.0,0.0
Reunion,0.0,0.0,9.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2999999999999972,1.1000000000000014,0.0,41.00000000000001,0.0,0.0,0.0,0.0
Rwanda,0.0,0.0,0.0,0.0,-0.2600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Helena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sao Tome Prn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seychelles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Somalia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,0.0,0.0,0.0,0.0,0.0,4.200000000000017,0.0,0.0,0.0,0.06999999999999318,0.0,0.0,0.0,4.719999999999999,5.0,4.0,5.0,0.0,0.0,0.0,0.0
South Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tanzania,0.0,9.500000000000004,0.0,-0.8000000000000043,0.0,0.0,0.5,0.0,11.0,12.5,2.500000000000007,0.0,3.759999999999991,0.0,0.030000000000001137,0.0,0.0,0.0,0.0,0.0,0.0
Togo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tunisia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uganda,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,20.0,18.0,10.5,0.0,11.900000000000006,19.799999999999997,0.0,0.0,0.0,0.0
Zambia,0.0,0.0,0.0,0.0,0.0,0.0,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zimbabwe,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bangladesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.7199999999999999,0.6700000000000002,0.69,0.6699999999999999,0.7000000000000002,0.5300000000000002,0.39999999999999947,0.0,0.0,0.0,0.2999999999999998,0.0,0.0
Bhutan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei Darsm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cambodia,0.0,0.0,0.0,0.1,4.41,0.08999999999999986,0.4900000000000002,0.6900000000000004,0.0,2.7199999999999998,27.0,-7.93,8.07,-1.1899999999999977,-2.3800000000000026,20.0,0.7000000000000028,0.0,-7.700000000000003,-2.0,9.0
China,532.0,198.0,50.0,100.0,500.0,500.0,270.0,1330.0,-1153.6,361.30999999999995,809.4799999999996,1471.8000000000002,563.5799999999999,1324.3100000000004,1292.62,1964.5,2001.0,3302.0699999999997,7046.380000000001,6169.75,4334.999999999996
China HK SAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.61,28.0,0.0,7.649999999999999,0.0,0.0,0.0
China Mac SAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chinese Taipei,21.460000000000036,-20.69999999999999,13.339999999999975,12.879999999999995,11.490000000000009,5.139999999999986,0.0,0.0,0.0,-4.4599999999999795,2.349999999999966,0.0,0.0,-1.3199999999999932,0.0,0.0,2.009999999999991,-4.029999999999973,7.25,8.04000000000002,0.6099999999999568
India,68.53000000000003,129.49999999999994,136.10000000000002,210.86,287.7500000000001,298.6999999999998,665.97,298.57000000000016,633.1300000000001,532.6599999999999,251.75,251.4300000000003,849.7299999999996,448.1400000000003,3416.95,522.0100000000002,720.2199999999993,88.22999999999956,306.8299999999999,59.06000000000131,78.35999999999876
Indonesia,0.0,0.0,0.0,323.0,30.0,1.0599999999999454,0.0,683.0,121.0,39.0,20.0,-269.0,27.600000000000136,5.179999999999836,41.440000000000055,73.71000000000004,25.99000000000001,8.799999999999955,11.910000000000082,374.4899999999998,734.7200000000003
Japan,59.5,-291.5,136.5,125.5,246.5,136.5,30.5,58.5,118.0,168.5,-304.5,38.5,116.5,270.5,312.5,394.5,425.0,473.0,593.5,492.5,884.5
Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.04999999999999999,0.0,0.0,0.45000000000000007,0.5,1.1199999999999999,5.4,0.0,0.0
Korea DPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Korea Rep,8.0,-9.5,1.0,4.0,51.5,-5.5,3.5,2.0,44.0,33.0,3.5,-5.5,409.0,128.0,1016.0,603.5,38.5,156.0,-403.0,260.5,-93.75
Kyrgyzstan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lao PDR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.7,0.0,0.0,0.0,0.0,65.59,0.0,0.0,0.0,0.0
Malaysia,0.0,14.0,0.0,0.0,0.0,25.0,0.0,0.5199999999999818,-55.879999999999995,112.41000000000008,-6.460000000000036,277.23,386.06999999999994,124.16000000000008,-29.180000000000064,-725.74,9.950000000000045,72.81999999999994,7.830000000000041,9.409999999999968,0.0
Maldives,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
Mongolia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,-3.09,2.1799999999999997,1.7800000000000011,0.8500000000000014,4.409999999999997,7.480000000000004,0.29999999999999716,-0.8299999999999983,-1.4200000000000017,1.4699999999999989,-0.5700000000000003,4.090000000000003,3.75,-4.510000000000005,1.3500000000000014,2.770000000000003,4.689999999999998,2.049999999999997,0.0,0.0,0.0
Nepal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5999999999999996,0.0,0.0
Pakistan,6.0,0.0,5.0,0.0,0.0,16.30000000000001,19.299999999999983,0.0,0.3100000000000023,0.0,0.0,6.0,56.0,8.410000000000025,41.829999999999984,0.0,58.0,0.0,0.0,0.0,0.0
Philippines,0.0,0.0,0.0,0.6999999999999993,0.10000000000000142,1.75,1.25,39.769999999999996,51.300000000000004,1.8799999999999955,19.799999999999997,6.5,12.0,90.0,25.899999999999977,17.5,65.25,52.0,119.89999999999998,6.0,113.90000000000009
Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.5,0.0,0.0,0.0,32.0,23.0,22.0,5.0,1.0,8.0,-13.0,-8.0,8.0,68.1
Sri Lanka,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.5,0.0,1.5,7.0,0.10000000000000142,4.0,2.0,10.990000000000002,3.0,5.0,0.00999999999999801,0.0
Tajikistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,9.299999999999955,6.300000000000068,120.29999999999995,23.899999999999977,286.63,335.29999999999995,241.21000000000004,70.66000000000008,69.04999999999995,201.9000000000001,212.5999999999999,435.6999999999998,185.70000000000027,368.8499999999999,157.19999999999982,406.24000000000024,308.6500000000001,60.36999999999989,143.97999999999956,234.71000000000004,0.0
Timor Leste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkmenistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Viet Nam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,25.0,27.0,7.0,188.5,-0.5,0.5,-16.5,0.0
Anguilla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antigua Barb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aruba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahamas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barbados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Belize,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
BES Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Br Virgin Is,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cayman Is,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Costa Rica,0.0,4.5,11.2,0.0,0.0,6.0000000000000036,0.0,0.0,0.0,0.0,0.0,4.0,-1.480000000000004,0.46000000000000085,6.0,4.5,12.630000000000003,19.590000000000003,1.059999999999988,0.0,0.0
Cuba,0.0,0.0,0.0,677.1,-232.10000000000002,101.0,0.0,0.5,2.0,-4.600000000000023,-24.5,-49.799999999999955,29.359999999999957,31.400000000000034,-35.0,37.0,22.0,287.69999999999993,109.30000000000007,0.0,0.0
Curacao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Rep,0.0,-0.25,-0.07000000000000006,0.14000000000000012,0.1399999999999999,0.07000000000000006,0.06000000000000005,0.1399999999999999,13.639999999999999,0.009999999999999787,0.46000000000000085,0.2900000000000009,0.2699999999999996,0.509999999999998,30.310000000000002,0.10000000000000142,0.11999999999999744,0.0,0.0,0.0,0.0
El Salvador,4.5,27.5,-4.0,0.0,0.0,6.0,-5.0,19.5,0.0,72.30000000000001,56.80000000000001,11.25,34.89999999999998,-102.65,56.79999999999998,11.400000000000034,34.89999999999998,0.0,-4.75,1.0,0.0
Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guadeloupe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5899999999999999,0.0,0.1999999999999993,0.0,0.0,0.0,0.0,0.010000000000001563,4.400000000000002,0.0,0.0,0.0,0.0
Guatemala,-17.30000000000001,0.0,0.0,55.5,68.30000000000001,0.0,44.30000000000001,22.19999999999999,-1.5,12.0,89.5,125.10000000000002,116.35000000000002,158.45999999999992,183.5000000000001,34.399999999999864,12.470000000000027,-67.55999999999995,0.0,0.0,0.0
Haiti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,6.5,8.0,15.8,25.8,2.1999999999999957,8.0,14.0,9.700000000000003,0.0,46.0,-32.0,18.75,0.010000000000005116,36.64999999999999,48.77000000000001,0.0,0.0,11.669999999999987,0.0,0.0,0.0
Jamaica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martinique,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999999999999998,0.0,0.30000000000000027,36.8,0.0,0.0,0.0,0.0
Montserrat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,26.799999999999997,24.5,56.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.899999999999991,0.0,0.0,0.0,42.910000000000025,0.0,1.8999999999999773,41.60000000000002,0.0,0.0,0.0
Panama,0.0,0.0,0.0,0.0,0.0,0.0,9.5,-1.8999999999999986,0.09999999999999787,8.8,0.0,2.8000000000000007,0.0,-3.8000000000000007,5.600000000000001,0.5,0.0,0.0,0.0,0.0,0.0
Puerto Rico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,2.4,0.0,0.0
St Barth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St Kitts Nevis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St Lucia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
St Maarten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St Martin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St Vincent Gren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trinidad Tobago,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turks Caicos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US Virgin Is,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armenia,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,-1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,1.0499999999999972,0.0,5.0,2.0,0.0,0.0,-0.3499999999999943,0.0
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russian Fed,-28.0,8.099999999999909,14.670000000000073,-10.670000000000073,0.0,-4.0,-10.279999999999973,-18.399999999999864,-37.0,0.0,0.0,0.0,172.8499999999999,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Türkiye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0
Andorra,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,-7.0,195.0,7.0,602.3900000000001,230.38999999999987,254.1400000000001,25.019999999999982,72.92999999999984,-2.5599999999999454,73.15000000000009,-577.9000000000001,-164.24,-96.72000000000003,-14.259999999999991,-3.5499999999999545,-103.01999999999998,-19.180000000000064,-21.279999999999973,1.9500000000000455,-80.17000000000007,0.0
Belarus,0.0,0.0,0.0,0.0,3.5,2.4000000000000004,8.1,0.0,0.0,4.800000000000001,0.0,16.400000000000002,0.0,0.0,4.399999999999999,1.1000000000000014,7.699999999999996,4.899999999999999,69.2,-2.0999999999999943,0.0
Belgium,16.5,72.5,16.5,268.5,43.5,24.5,113.0,211.5,108.5,15.5,-45.5,-21.0,-51.25,29.950000000000045,-19.850000000000023,-11.050000000000068,-25.399999999999977,19.550000000000068,15.299999999999955,-104.85000000000002,11.0
Bosnia Herzg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24,0.97,-0.10000000000000009,0.0,0.0
Bulgaria,0.0,-45.0,0.0,0.0,-1.0,0.0,0.0,3.0,1.0,1.0,3.0,20.0,6.0,14.0,3.0,-5.0,17.430000000000007,-12.56000000000001,-8.82,-0.7299999999999969,0.0
Croatia,0.0,0.0,0.0,2.0,0.0,0.0,2.5,0.0,2.0,5.0,4.0,5.0,1.0,28.0,10.0,24.099999999999994,28.80000000000001,12.0,7.900000000000006,19.099999999999994,3.0
Cyprus,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.25,2.9700000000000006,0.0,0.0,0.4299999999999997,0.0
Czechia,0.0,0.010000000000005116,35.0,10.0,38.0,50.0,58.0,66.0,59.0,94.0,148.0,37.0,55.0,26.0,2.0,29.0,-20.0,48.0,16.0,8.0,0.0
