Region/country/area,2022
Brazil,64295.11
Viet Nam,17995.0
Canada,13764.0
Türkiye,10875.69
India,3972.46
Paraguay,3305.1
China,3300.0
United States,3124.0
Argentina,3121.93
Mexico,2982.0
Indonesia,2598.0
Chinese Taipei,2361.8
Ukraine,2322.2
Nepal,2257.97
Thailand,2171.11
Lao PDR,2115.75
New Zealand,2042.0
Australia,1536.0
Uzbekistan,1500.0
South Africa,1498.87
Chile,1336.42
Zambia,983.11
Guatemala,981.93
Philippines,899.68
Cambodia,854.38
Egypt,812.0
Mozambique,707.09
Ghana,671.02
Venezuela,666.41
Armenia,644.5
Georgia,589.3
Uganda,568.74
Tajikistan,530.9
Democratic People's Republic of Korea (the),500.0
Korea,487.0
El Salvador,417.22
Iceland,391.72
Uruguay,381.68
Azerbaijan,318.4
Guinea,302.51
Réunion,276.3
United Kingdom,241.69
Côte d'Ivoire,237.0
Namibia,177.1
Costa Rica,162.99
Honduras,118.25
New Caledonia,113.69
Nigeria,81.54
Belize,81.44
Lithuania,80.7
DR Congo,60.87
Madagascar,55.12
Nicaragua,51.1
Fiji,50.28
French Polynesia,47.81
Latvia,42.02
Eswatini,38.28
Greenland,34.05
Faroe Islands,30.6
Lebanon,30.0
Mauritius,21.43
French Guiana,9.87
Algeria,7.0
Puerto Rico,5.03
Dominica,2.87
Tanzania,1.19
Guadeloupe,1.04
Jordan,0.8
Vanuatu,0.62
Cuba,0.5
Angola,0.0
Benin,0.0
Burundi,0.0
Cameroon,0.0
Central African Republic (the),0.0
Congo,0.0
Equatorial Guinea,0.0
Estonia,0.0
Gabon,0.0
Guyana,0.0
Haiti,0.0
Hong Kong SAR,0.0
Iran,0.0
Liberia,0.0
Malawi,0.0
Malaysia,0.0
Mali,0.0
Micronesia (Federated States of),0.0
Saint Vincent and the Grenadines,0.0
Sao Tome and Principe,0.0
Sierra Leone,0.0
Solomon Islands,0.0
South Georgia and the South Sandwich Islands,0.0
Sudan,0.0
Suriname,0.0
Syria,0.0
Turkmenistan,0.0
Denmark,-1.35
Andorra,-11.63
Tunisia,-13.3
Samoa,-17.76
Jamaica,-18.76
Panama,-20.48
Mongolia,-21.4
Bangladesh,-23.7
Hungary,-34.0
Dominican Republic,-35.69
Kosovo,-36.85
Netherlands,-38.24
Moldova,-38.34
Rwanda,-41.21
Luxembourg,-42.72
Zimbabwe,-44.23
Burkina Faso,-45.21
Ireland,-48.22
Lesotho,-51.16
Bhutan,-51.17
Ethiopia,-60.34
Togo,-67.94
Colombia,-77.74
North Macedonia,-106.3
Afghanistan,-111.91
Belarus,-124.8
Belgium,-147.0
Papua New Guinea,-164.15
Czechia,-315.05
Poland,-370.99
Bolivia,-385.04
Myanmar,-436.68
Sri Lanka,-466.77
Morocco,-468.1
Montenegro,-566.0
Slovakia,-580.0
Iraq,-695.13
Kenya,-760.78
Ecuador,-927.73
Bulgaria,-1015.93
Kyrgyzstan,-1028.54
Pakistan,-1315.34
Japan,-1557.0
Slovenia,-1564.0
Croatia,-1668.0
Bosnia and Herzegovina,-1978.0
Germany,-2032.0
Greece,-2048.28
Albania,-2080.19
Peru,-2181.88
Finland,-2299.37
Serbia,-2635.86
Romania,-3435.27
Sweden,-4014.0
Austria,-4045.97
Portugal,-5371.52
Switzerland,-7064.0
Kazakhstan,-8307.57
Spain,-12036.0
France,-14094.81
Russia,-15098.86
Norway,-15725.4
Italy,-16990.58
