Region/country/area,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Micronesia (Federated States of),0.0,0.0,-3.61,0.0,0.0,0.0,0.12,0.08,0.42,0.0,0.0,0.0,0.22,1.28,0.86,1.02,0.05,-0.17,0.41,0.0,0.0
Moldova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-31.0,49.0,-50.8,-84.51,44.71,19.38,-49.15,-37.74,68.21,14.6,46.4,-21.0,75.8
Monaco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mongolia,1.47,0.0,0.35,0.0,0.0,0.0,0.45,7.2,14.94,16.98,17.68,-0.42,60.46,79.49,20.59,30.15,16.1,210.2,184.9,-4.3,153.61
Montenegro,0.0,0.0,0.0,0.0,1866.0,-116.0,-466.0,255.0,532.0,679.0,-1546.15,273.24,1027.08,-752.52,-260.65,352.19,-722.29,1135.1,-327.1,-163.4,567.2
Montserrat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,1.15
Morocco,294.06,-31.56,608.84,147.14,-618.22,-3.94,16.07,34.38,1746.62,1172.24,-1408.11,-303.3,1782.2,-574.78,809.34,254.69,11.24,1849.44,1057.26,-563.99,765.83
Mozambique,3010.56,851.21,-1796.9,796.64,1603.48,1449.27,1346.0,-940.44,1830.69,-298.36,-143.2,-1622.18,-203.49,1533.17,894.7,-1483.26,-1542.8,-152.41,962.38,900.93,-236.84
Myanmar,140.39,89.24,-26.67,340.75,592.7,343.15,326.99,454.04,1181.81,926.22,1363.76,221.74,3564.15,-998.37,342.76,1509.7,1121.69,1462.16,-1726.11,-1724.97,715.71
Namibia,13.34,140.15,-27.39,83.04,73.09,-56.46,-57.46,-358.99,-128.28,292.62,241.5,-59.57,-55.05,118.5,-55.0,64.5,-42.16,-170.69,304.9,53.4,-346.0
Nauru,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.04,0.18,0.0,-0.03,0.05,0.97,-0.07,0.36,1.33,1.8
Nepal,180.27,262.89,164.81,147.68,168.18,172.87,142.2,31.32,-40.99,214.5,400.04,169.84,-28.52,112.68,-26.7,245.56,654.14,322.17,783.08,668.89,1714.43
Netherlands,331.19,673.2,-13.55,1344.89,2140.2,603.02,-467.23,1948.05,1304.24,361.65,1123.51,160.68,-375.03,-458.13,2044.13,1086.54,2656.53,1469.74,3891.22,9943.77,7731.87
New Caledonia,-75.0,-45.08,-0.76,9.19,19.94,-40.16,110.7,68.58,-55.87,-120.77,105.62,34.09,54.16,-162.31,57.61,-120.06,145.33,-24.78,48.56,46.42,149.6
New Zealand,-2949.0,3042.0,-1350.0,3953.0,-3244.0,520.0,566.0,-526.0,2984.0,1703.0,1035.0,-1840.0,473.0,2281.0,983.0,1388.0,-958.0,999.0,-357.0,-1213.0,511.0
Nicaragua,35.9,194.07,105.72,59.62,245.88,-114.17,-11.35,263.95,-126.61,285.49,-53.34,422.21,457.61,244.8,-129.39,127.49,113.65,207.26,-129.61,48.02,266.42
Niger,0.2,0.0,0.1,0.2,0.3,0.2,0.0,0.2,0.0,1.4,1.5,1.6,1.7,1.6,1.6,1.7,1.7,31.29,0.0,0.0,0.0
Nigeria,-247.86,196.96,1362.27,333.91,4983.31,-2479.21,-2814.86,-333.0,-3.72,-244.15,-1963.47,79.92,819.7,26.87,289.4,1736.11,-392.74,-44.81,753.31,-524.7,1330.17
Niue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norfolk Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Macedonia,-544.0,131.0,617.0,107.99,9.79,157.81,-639.56,-169.94,430.26,1161.12,-997.18,-390.69,549.42,-301.35,736.89,38.0,-770.5,669.48,-621.73,210.43,158.58
Northern Mariana Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norway,-21360.0,8952.0,-23668.11,3364.0,27128.0,-16126.11,14541.0,5420.27,-13866.65,-8519.54,3934.36,21697.44,-13182.11,7526.88,2131.68,5096.41,339.2,-2395.7,-11949.69,20919.28,4008.43
Oman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,2.85,0.02,11.37,33.31,9.92,100.98,642.65
Pakistan,-184.23,2656.68,4311.04,1704.41,1524.76,3071.32,-832.58,-1629.19,-408.85,1916.86,242.72,-871.37,2172.33,1739.2,2026.03,1032.83,-1561.22,762.29,5352.48,3139.39,-416.05
Palau,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.34,0.0,0.01,0.38,0.12,0.11,0.52,0.0,1.29,0.0,0.54,0.16,0.4,0.56
Panama,-930.65,863.91,-550.76,974.39,-63.67,-144.49,116.46,281.84,-89.17,316.3,-94.78,1294.04,-161.68,-27.69,1557.05,527.3,684.59,822.07,-2610.52,2176.65,1020.85
Papua New Guinea,-53.1,-1.6,22.9,-5.99,87.79,104.44,107.05,117.6,-10.5,6.73,-111.15,9.65,-0.51,-114.36,-85.99,-28.52,-93.27,64.99,132.65,0.29,2.04
Paraguay,-8172.84,2895.26,3558.41,217.92,-821.66,2616.69,-59.1,1740.85,-516.14,-874.18,3559.32,2607.48,272.59,-5090.55,473.6,8050.7,-4115.37,-480.26,-9757.95,-2959.33,-5779.02
Peru,1416.66,477.71,501.7,-1031.48,491.08,1602.81,-59.53,-451.38,862.05,173.74,1558.74,716.59,469.94,179.92,1322.27,1476.91,4829.05,2639.51,781.95,-501.02,1438.13
Philippines,-1888.34,-279.73,407.2,751.56,-455.17,2117.45,-1521.1,2357.11,-767.23,-2312.2,2269.52,791.45,-963.93,-276.58,1106.39,1047.6,1209.49,138.29,-1232.63,-435.86,2257.27
Pitcairn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland,451.0,-16.0,-517.0,957.06,641.12,449.71,1177.68,1182.75,2085.58,2360.15,2189.26,3727.4,133.41,2776.05,2879.22,22.52,1323.43,-2504.6,3841.7,2767.86,2341.66
Portugal,2873.0,-6008.0,7970.0,-5388.44,-4054.72,7462.83,495.0,-1576.06,3649.56,10061.72,-4237.72,-4743.57,10100.14,2089.29,-7189.14,7938.75,-9737.4,6828.82,-1996.55,2694.24,1441.67
Puerto Rico,0.0,-4.5,4.5,0.0,20.89,-20.89,0.0,0.0,0.0,-24.29,64.9,-16.39,201.87,66.88,107.51,41.88,-6.13,-87.3,244.85,52.39,132.09
Qatar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.64,0.0,69.59,28.09,17.52,5.3,6.17,5.58,-16.95,16.81,0.0
Republic of Korea,147.0,-824.0,1689.0,-492.0,-579.0,-34.0,539.0,-181.0,311.0,1500.04,1344.33,27.61,1224.08,-230.06,2089.0,5339.0,2654.0,4408.0,4362.0,6345.0,3842.0
Romania,145.0,1126.0,-2787.0,3255.05,3696.03,-1853.18,-2356.41,1221.25,-1671.75,4747.28,-3985.84,-1388.2,5222.5,6977.89,-925.51,767.96,-2687.07,1912.58,-1559.39,-28.57,1737.02
Russia,9904.31,-11635.77,-6216.95,20135.37,-2916.62,950.75,3697.15,-12160.34,9437.51,-7656.1,-621.69,-650.35,15601.14,-5780.19,-7241.99,16553.43,589.29,6452.58,4325.76,19240.54,3298.54
Rwanda,-15.53,9.04,19.49,-33.32,14.93,27.79,-3.58,33.84,4.98,30.67,32.37,47.97,-25.45,55.83,42.9,3.43,-19.35,36.3,69.85,122.26,34.91
Réunion,-69.0,83.0,27.0,7.08,-97.48,83.1,55.9,9.3,-68.6,59.8,-79.6,141.8,89.3,-120.9,102.0,-40.0,-36.6,111.7,-125.86,-18.1,-63.0
Saint Barthelemy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.03,0.0
Saint Helena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Kitts and Nevis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58,-0.15,2.27,0.47,1.71,0.0,0.84,-2.27,0.23,0.08,1.58,0.0
Saint Lucia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.05,0.01,0.07,1.02,2.75,0.0,5.01,1.83,-0.26,-0.32
Saint Martin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,0.33,1.64,-1.32,-2.8,-0.14,0.43,0.75,0.27
Saint Pierre and Miquelon,0.1,0.0,0.0,0.0,0.0,0.05,0.81,-0.71,-0.04,0.24,0.08,-0.26,0.12,-0.96,-0.03,0.0,0.0,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,-6.0,4.0,-2.0,7.0,-1.0,-2.81,-0.48,0.96,2.44,-1.61,6.41,-6.21,-1.58,-10.92,5.42,-0.88,4.4,3.78,-1.64,2.13,-3.86
Samoa,4.43,0.69,-1.63,3.74,1.83,-6.15,1.27,-6.81,-0.83,-3.68,-9.51,3.59,-2.48,1.26,7.41,5.69,8.97,13.1,0.67,5.96,4.9
San Marino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sao Tome and Principe,-1.79,1.23,20.59,4.3,6.1,1.86,2.36,1.62,-1.38,10.76,8.8,9.25,-5.61,-56.86,-1.35,-0.69,-0.55,0.08,0.71,0.15,-0.14
Saudi Arabia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,1.3,20.25,16.84,3.4,0.0,0.0,23.97,148.92,48.18,0.0,0.0
Senegal,0.04,-0.07,0.34,0.24,0.24,0.24,0.37,0.45,0.53,25.53,3.86,2.79,1.48,6.05,10.91,4.97,90.17,130.1,35.1,29.2,90.79
Serbia,66.39,39.92,-1190.28,1883.03,791.01,-1059.99,-886.94,102.25,978.05,1350.18,-3222.62,628.5,936.55,805.73,-916.26,747.49,-1571.74,1617.25,-398.43,-283.68,2437.93
Seychelles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.34,1.0,0.09,0.82,0.44,2.05,-1.39,2.79,6.91
Sierra Leone,-1.0,1.0,0.0,1.0,2.01,-11.0,-0.97,2.02,41.03,99.04,4.09,-34.42,-12.79,77.18,15.84,30.57,13.45,0.53,0.01,0.0,0.06
Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-219.63,360.8,30.45,32.62,263.86,145.25,114.95,264.83,-130.35,-54.1,86.55,-95.0,87.7
Sint Maarten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,466.0,339.0,-1839.0,545.0,550.0,127.0,131.0,-370.67,347.23,1029.38,-940.75,474.81,879.0,-124.0,-189.0,589.0,-97.0,-726.0,838.0,213.0,-79.0
Slovenia,-36.98,-453.18,-335.27,1135.84,-640.13,128.06,-323.65,928.19,598.96,-157.46,-868.48,448.35,781.77,1499.84,-2256.22,703.31,-609.82,784.92,-193.15,542.93,-133.85
Solomon Islands,0.0,0.07,0.0,0.08,0.0,0.52,1.1,0.54,0.33,-0.72,1.55,-0.01,0.24,1.25,0.55,0.94,0.54,-1.26,0.41,-0.07,-0.1
Somalia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.0,0.16,1.16,7.02,4.79,0.27,0.0,13.21,12.48
South Africa,347.35,-1073.88,-489.62,96.27,265.65,1020.53,-946.6,-183.45,214.29,511.56,149.34,-621.39,-134.95,828.89,1341.48,937.04,1844.81,1457.33,357.27,1239.42,1488.08
South Georgia and S Sandwich Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.09,-0.17,0.21,0.05,0.0,0.0
South Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.4,0.03,0.44,0.14,0.0,0.67
Spain,14805.0,-16125.0,22592.0,-5624.26,-7867.76,9884.99,6135.24,3852.94,11936.85,23696.2,-10252.95,-560.37,24443.23,-1136.95,-13179.47,7562.4,-16708.09,15961.0,-2917.0,12795.0,11963.55
Sri Lanka,-86.5,-416.37,618.49,-348.35,495.13,1183.89,-688.19,193.59,-236.09,1804.3,-974.75,-1270.31,3703.78,-611.13,-186.25,-1730.07,-117.52,2457.39,-1435.34,231.29,2784.5
State of Palestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.25,33.25,3.13,14.65,63.33,55.1,45.57
Sudan,63.43,60.95,-114.0,-46.32,158.19,105.45,90.35,12.05,1766.66,2958.62,253.85,156.4,1718.03,576.2,-491.15,-361.85,1307.46,302.21,541.36,797.7,-943.09
Suriname,2.0,-372.0,-84.0,-33.0,-99.0,113.7,136.9,109.4,175.89,-110.67,303.46,-256.04,-274.13,-270.94,-86.74,311.13,143.91,75.48,-47.12,-277.98,173.47
Sweden,180.1,-12175.85,-12413.85,9455.49,13044.82,-10163.49,6356.87,3983.81,-1598.25,2275.42,2002.61,14221.0,-15620.84,3052.81,16755.51,-13369.64,5931.16,-3905.0,7779.9,13210.0,3594.0
Switzerland,4515.0,-6102.0,-369.0,-984.0,-2472.0,-138.0,4337.0,848.0,-292.0,438.0,-3455.0,6510.0,149.0,-7.0,442.0,-3296.0,-48.0,1112.0,3364.0,361.0,-586.0
Syrian Arab Republic,179.0,-959.0,307.0,1418.05,150.0,-380.0,-467.0,-609.0,-1003.0,726.0,691.0,-46.0,-237.0,-660.0,-1927.0,516.0,-174.78,2.2,1.92,15.94,37.8
Tajikistan,140.0,1000.0,1200.0,-61.0,628.5,-267.5,414.0,-1314.0,100.0,500.0,-200.0,700.0,171.0,-759.0,588.0,-97.12,509.2,1261.2,774.69,0.01,0.0
Thailand,259.5,1361.94,293.17,-1130.35,8.19,2302.88,318.66,-57.33,386.99,-1258.6,10592.27,1128.95,-800.64,971.1,1616.06,15940.37,-2465.01,6662.11,4576.14,-14341.85,2089.0
Timor-Leste,0.0,0.0,0.0,0.01,0.0,0.01,0.0,1.58,0.06,0.06,0.49,0.49,-0.04,-0.03,-0.05,-0.02,-0.48,0.0,0.0,-0.02,0.01
Togo,1.77,0.46,143.93,-0.22,0.0,-63.94,8.0,-6.0,45.0,-34.0,16.55,-36.4,-91.13,46.02,-63.5,147.6,1.32,-96.15,27.66,-47.0,68.16
Tokelau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.53,0.04,0.0,0.0,0.11,0.0,0.0,0.0,0.0
Tonga,0.0,0.03,0.0,0.0,0.0,0.04,0.0,0.0,0.01,0.0,0.0,1.02,1.7,0.87,0.83,0.78,0.84,1.28,1.75,1.27,-0.01
Trinidad and Tobago,9.51,-2.67,-13.47,11.68,-0.84,4.35,-6.81,-18.75,0.41,0.47,0.0,1.82,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
Tunisia,-8.76,16.2,105.51,-2.23,-140.16,72.5,-37.88,-14.02,99.24,13.05,-23.9,147.87,119.14,158.57,-26.06,19.93,-36.77,34.01,125.34,-46.29,-46.5
Turkmenistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turks and Caicos Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.39,0.78,0.0,2.49
Tuvalu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.0,0.0,0.0,0.1,-0.01,0.63,1.17,0.0,-0.28,0.09,-0.26,0.0
Türkiye,-6807.7,9620.44,1593.59,10752.75,-6562.66,4774.94,-8064.16,-2034.58,3721.69,17572.02,2389.3,7124.68,4014.88,-16617.12,31029.0,6586.48,-3009.2,10532.48,34492.85,-3915.7,-9792.77
UK,-421.0,1578.0,-509.0,3519.0,2801.0,1168.0,1583.0,2555.0,3412.0,528.0,9024.0,6029.0,11985.0,11300.0,18840.0,-373.0,15889.0,10894.0,9810.0,15158.0,-12562.0
USA,-69938.0,87711.0,12296.0,-2446.0,8218.0,29004.0,-33394.0,29208.0,37673.0,11981.0,88285.0,-16140.0,28980.0,18855.0,7782.0,68637.01,81099.06,25003.71,23854.75,60352.96,38887.52
Uganda,2.2,131.78,61.97,144.07,-36.95,-690.56,103.65,126.2,-119.88,104.04,233.1,972.25,819.63,50.18,-97.44,146.55,146.42,267.0,440.15,27.54,310.64
Ukraine,768.0,-2399.0,-380.0,2517.0,613.9,520.3,-2451.9,1236.9,-102.5,1273.8,-2192.0,549.7,3881.6,-4228.35,-3067.96,2129.41,2209.23,1601.38,-925.09,4301.82,0.0
United Arab Emirates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42,12.0,3.98,1.33,62.47,220.97,-1.19,15.66,428.83,453.45,2459.39,1531.4,1067.47
United Republic of Tanzania,55.68,-15.04,-97.5,264.64,-227.67,-341.06,1081.81,142.06,-4.48,69.78,-675.11,-216.95,-39.12,905.91,-459.41,275.66,-5.33,-105.9,252.52,666.0,1.87
United States Virgin Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.19,0.64,5.93,6.1,0.05,-6.09,7.25,0.0,0.0,2.59
Uruguay,2143.1,341.49,-1005.71,-3748.8,1900.06,-3124.38,4571.54,-2774.35,651.43,3535.83,-1849.67,-870.9,2951.32,2483.28,490.53,617.52,724.85,121.46,1547.07,-3043.17,751.95
Uzbekistan,80.0,227.0,1434.0,1390.0,-380.0,530.0,-2760.0,4960.0,-2030.0,-1230.0,0.0,0.0,2.0,0.05,0.13,2.46,1.65,-2202.16,563.47,-1451.8,34.4
Vanuatu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,6.18,3.67,-0.87,4.53,7.93,-5.7,1.96,-4.16,0.73,2.55,4.06,-0.4,-2.86
Venezuela,-2445.0,-907.0,998.0,9543.0,7156.79,4371.05,1458.88,3782.38,-878.94,-9184.84,6894.39,-1756.13,-321.27,-1134.93,-5462.72,-11942.07,-2452.36,-2374.79,-8491.78,12875.16,0.0
Viet Nam,2242.35,1350.35,213.1,151.99,150.59,1047.79,1708.5,4187.41,5359.86,6234.92,6029.91,13825.93,2066.56,2913.09,-4238.28,7707.41,23508.87,-2612.13,-12826.2,12716.98,18525.13
Wallis and Futuna Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yemen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.1,0.02,0.54,0.16,1.94,5.09,106.54,38.74,38.74,290.55,0.0,13.07,0.08
Zambia,1182.86,-681.49,10.34,-249.03,654.64,1115.6,53.45,-58.99,737.47,289.88,1046.97,481.04,929.18,766.68,-1013.83,-2012.62,1452.71,1226.86,-1291.59,555.76,3277.43
Zimbabwe,-191.69,780.75,1517.31,191.5,-611.82,410.41,57.31,318.7,-250.56,348.54,-587.96,367.91,-392.48,444.31,-445.86,-2243.04,1163.43,1738.84,-132.23,-1717.14,2160.77
