Region/country/area,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,35.43,56.0,66.0,110.4,200.0,272.0,353.0,395.98,1492.33,1776.51,1697.84,2588.9,2243.59
Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.3,0.3,1.3,1.3,1.3,1.3,1.3,1.3
Burundi,4.03,4.25,4.33,4.12,4.21,4.3,3.99,5.55,4.85,5.94,4.68,5.72,5.69,6.87,5.82,5.8,6.63,6.59,5.67,5.43,5.55,5.55,5.55
Cabo Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cambodia,0.0,0.0,0.0,0.0,0.0,0.12,2.03,6.66,10.49,15.25,15.63,29.43,38.58,47.06,79.28,101.48,99.6,106.24,109.64,130.69,101.54,89.63,52.42
Cameroon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Canada,8403.0,8775.0,9184.0,9164.0,8890.0,8000.0,7880.0,7586.0,6932.0,7648.0,8868.0,8924.0,9524.0,9671.0,8546.0,8975.0,11705.0,11175.0,10818.0,10606.0,9854.0,9887.0,8891.0
Cayman Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic (the),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,6.6,7.0,7.1,7.32,6.68,7.78,7.78,7.8,8.1,8.9,8.83,8.49,8.65,8.76,8.92,9.09,9.21,8.66,8.24,6.6,7.61,8.2,8.61
Chile,941.0,2068.0,1944.0,1807.0,2031.0,1790.0,1431.0,2696.0,3083.0,4274.0,2249.0,4702.86,4873.5,5760.93,5327.0,5615.0,5957.0,6062.06,5688.77,5393.96,5236.98,5604.37,4595.0
China,2421.0,2438.0,2430.0,2422.0,2414.0,5200.0,7000.0,9740.0,14715.0,20700.0,12631.75,14902.81,18088.91,20848.28,24746.61,28780.17,34107.58,40553.41,44036.51,51900.0,63800.0,71900.0,77000.0
Chinese Taipei,302.0,331.0,411.0,394.3,348.5,323.5,321.3,302.3,272.5,229.3,270.0,236.1,241.5,225.6,249.8,246.2,205.4,187.7,185.3,169.8,204.7,195.8,158.2
Colombia,696.06,724.31,752.81,769.27,789.47,820.18,604.35,574.65,568.68,743.54,788.79,1006.61,1039.04,1091.65,1297.48,1380.88,1417.79,1566.22,1710.33,1656.99,1712.19,1841.56,1760.25
Comoros (the),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Congo,27.4,27.49,27.57,30.43,30.73,30.74,29.4,29.2,29.7,30.4,30.85,31.18,31.22,31.47,30.94,31.09,31.59,31.74,31.84,31.84,31.84,31.84,31.84
Cook Islands (the),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Costa Rica,17.0,10.14,11.94,11.65,17.72,24.62,19.01,17.25,23.73,48.46,65.73,69.32,84.7,93.78,92.58,100.94,93.18,106.18,95.33,90.72,77.55,86.55,74.76
Croatia,1.0,0.0,0.0,0.0,4.0,14.0,11.0,8.0,20.7,20.6,33.1,55.0,93.8,125.2,165.0,265.7,430.9,525.6,668.1,878.4,978.3,1099.8,1128.8
Cuba,944.2,930.3,938.5,720.1,788.6,419.5,406.1,412.83,553.7,534.8,446.2,453.8,551.0,696.6,637.21,704.12,687.72,623.62,445.42,522.91,564.22,541.82,393.22
Curaçao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,27.0,35.0,52.0,50.0,49.0,51.0,51.0,52.0,51.75,56.9,57.92,60.64,59.94,57.84
Czechia,517.0,514.0,494.0,481.0,702.0,720.0,908.0,1183.0,1438.0,1837.0,2127.0,2616.0,3285.0,3977.0,4575.0,4703.0,4657.0,4852.67,4728.09,4926.81,5095.42,5257.37,5275.97
Côte d'Ivoire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DR Congo,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,0.42,5.68,7.78,7.78,7.78,7.78,7.78
Democratic People's Republic of Korea (the),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark,620.0,789.0,1118.0,1677.0,2115.0,2175.0,2062.0,2132.0,2094.0,2350.0,3680.19,3423.65,3553.87,3439.54,3409.44,3262.98,3984.39,5364.93,5028.98,4979.2,4974.22,7747.24,6252.89
Djibouti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominican Republic,96.45,96.45,96.45,96.45,96.45,101.26,96.45,96.45,96.45,96.45,96.45,97.58,102.76,104.0,106.23,110.16,112.15,371.4,460.65,464.58,423.45,456.65,448.5
Ecuador,0.0,0.0,0.0,0.0,3.24,102.86,145.56,218.75,208.32,216.52,235.56,278.2,296.47,295.91,399.53,407.85,489.45,458.7,427.96,454.75,470.58,414.93,389.67
Egypt,314.12,311.43,320.33,324.91,324.61,326.35,333.13,340.29,329.4,309.64,314.18,315.3,311.0,315.6,321.1,318.07,311.15,307.64,316.46,356.32,235.69,277.21,349.54
El Salvador,26.87,26.87,51.87,75.36,102.08,126.8,175.87,220.89,241.35,231.98,282.73,304.36,368.61,433.13,440.79,566.56,715.2,711.44,748.41,828.87,815.31,903.98,815.14
Equatorial Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,13.3,11.0,23.0,30.0,30.0,35.0,40.0,33.0,36.15,314.0,740.0,781.0,1001.0,665.0,758.0,760.0,885.0,1037.7,1261.0,1298.95,1776.99,1710.44,1528.64
Eswatini,164.39,180.28,196.42,188.21,198.84,205.61,195.15,199.39,187.08,169.53,134.29,132.21,167.12,171.13,168.24,173.74,180.82,179.53,188.19,188.54,191.17,203.35,187.16
Ethiopia,43.53,44.64,44.65,48.0,49.09,53.0,55.0,37.04,9.14,12.32,17.85,16.85,10.24,28.02,31.14,27.54,28.15,22.72,25.88,29.98,26.91,16.31,7.86
Falkland Islands (Malvinas),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faroe Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,6.8,5.4
Fiji,93.36,80.44,106.9,94.08,104.32,102.18,112.18,84.7,88.61,71.4,66.8,73.5,61.15,58.03,81.37,70.24,47.02,66.02,84.12,94.12,110.73,96.74,114.71
Finland,8532.0,8120.0,8843.0,9196.0,10211.0,9245.0,10590.0,9666.0,10109.0,8442.0,10675.0,10976.0,10867.0,11616.0,11318.0,10949.0,11004.0,11304.0,12247.0,12681.0,11057.0,12997.0,12174.0
France,1398.0,1382.0,1506.0,1580.0,1595.0,1734.0,1772.0,1975.0,2108.0,2110.0,2468.0,2960.28,3149.17,3556.55,3903.15,4500.08,5400.47,5576.11,6176.05,6471.49,6626.4,7450.04,7667.33
French Guiana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,12.1,11.5,12.8,11.9,12.0,11.78,10.37,10.52,13.99,16.89,45.48,49.97
French Polynesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,1.22,1.22,1.22,1.22,1.22,1.22,0.0
Gambia (the),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,2487.0,2731.0,3360.0,6710.0,8382.0,11456.0,15034.0,20095.0,23345.0,26563.0,29176.0,32135.0,38253.0,40098.0,42218.0,44558.0,44999.0,44960.0,44631.0,44321.0,45111.0,43304.2,42574.0
Ghana,13.5,13.5,13.5,13.5,13.5,13.5,9.6,9.6,15.8,15.8,15.8,15.8,15.8,15.8,19.4,19.4,19.45,19.48,19.72,19.72,19.76,19.4,19.6
Greece,0.0,79.0,126.0,105.0,124.0,122.0,114.0,184.0,191.0,218.0,190.0,207.0,204.0,216.0,220.0,231.0,274.58,310.03,314.07,402.21,453.55,528.33,568.6
Greenland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guadeloupe,75.47,57.49,68.34,63.8,84.02,67.58,74.23,74.95,58.22,64.12,61.16,54.94,61.81,45.89,60.48,56.3,49.84,66.26,67.51,63.93,76.24,247.37,237.93
Guam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,668.64,576.72,621.12,587.65,527.78,828.06,780.56,1181.94,844.17,888.61,1559.44,1111.11,1516.94,1966.94,2158.99,2690.29,2875.63,2180.95,2949.72,3460.79,2516.0,2602.58,2094.19
Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,38.44,39.24,46.38,44.26,48.12,40.77,41.08,43.68,37.02,71.78,93.01,90.69,69.2,83.55,78.2,63.14,82.41,82.33,82.08,71.56,72.11,72.11,72.11
Haiti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,0.48,0.0,3.9,20.3,43.1,76.2,99.9,154.0,221.8,199.9,187.9,341.09,380.97,396.21,331.1,542.16,751.81,805.99,723.76,965.18,710.96,803.85,805.45
Hong Kong SAR,0.0,0.0,0.0,0.0,75.0,72.0,82.0,106.0,63.0,73.0,80.0,85.67,81.67,72.41,85.99,71.92,89.19,88.78,89.81,93.07,91.66,141.05,150.05
Hungary,10.0,14.0,12.0,127.0,699.0,1599.0,1170.0,1422.0,1829.0,2222.0,2152.0,1740.0,1544.0,1696.0,1989.0,1953.0,1826.0,1993.0,2134.0,2090.0,1988.0,2070.0,2008.0
Iceland,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,2814.44,2951.15,3483.26,4132.28,5144.17,6161.23,7314.27,9229.21,10261.53,11193.81,16861.48,17452.06,23729.14,28376.07,32961.27,28546.34,17921.86,16363.04,18311.73,20333.79,19733.32,20717.12,22635.4
Indonesia,4278.35,4575.2,4702.1,4801.5,5008.01,5332.5,4903.75,5982.75,6503.0,6114.0,7813.92,8653.81,8867.34,9137.02,9181.83,9750.69,10212.24,11467.86,12128.04,12166.0,12354.0,14965.0,20599.0
Iran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,10.18,21.95,22.56,19.29,46.64,16.34,21.78,24.44,24.44,10.69,22.34,22.34,22.34
Iraq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,95.0,97.0,82.0,86.0,109.0,130.26,128.43,177.12,217.01,260.22,314.42,336.05,376.11,411.5,468.54,401.5,603.45,584.5,518.18,534.32,597.64,643.55,666.55
Israel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,32.0,38.0,76.0,43.0,62.0,68.0,114.0,116.94,116.94,106.95,117.31,103.05,111.22
Italy,992.0,1203.0,1996.0,2466.0,3082.0,3364.0,3650.0,3746.0,4410.0,5940.0,7394.0,8626.0,10324.0,14886.0,16363.0,17053.0,17094.0,16994.54,16781.66,17193.85,17304.07,16762.48,15290.18
Jamaica,34.81,38.35,33.78,30.52,34.26,22.54,29.05,28.52,28.4,22.94,20.17,27.94,27.51,30.21,32.67,29.97,23.5,24.45,12.79,20.65,16.9,16.9,9.75
Japan,9120.0,8704.0,9006.0,9507.0,9905.0,13466.0,13491.0,14021.0,13454.0,12413.0,9639.0,9697.0,10036.0,11254.0,12165.0,12730.0,15497.0,18213.0,19183.0,23532.0,25973.0,32279.0,34493.0
Jordan,3.0,5.0,5.0,6.0,6.0,5.0,6.0,10.0,9.0,7.0,9.0,8.0,6.0,6.0,6.0,6.4,4.1,4.1,3.4,3.5,3.5,3.5,3.5
Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.76,40.58,45.72,50.51,26.84,29.37,35.21,29.95,0.4
Kenya,84.83,78.02,91.03,84.08,93.22,105.02,111.66,117.08,115.24,215.21,300.2,293.16,287.49,261.49,199.21,202.31,194.29,151.69,163.23,144.09,194.8,194.85,194.79
Kiribati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Korea,57.0,54.0,122.0,128.0,175.0,163.0,198.0,367.0,494.0,515.0,794.0,992.0,964.0,1109.0,1462.0,2487.0,5648.0,5929.0,7353.0,8301.0,8135.0,7287.0,8920.0
Kosovo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kuwait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyrgyzstan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lao PDR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.19,52.58,54.03,54.87,73.37,207.85,364.69,379.44,354.46,404.74
Latvia,0.0,3.0,10.0,24.0,38.0,41.0,42.0,42.0,44.0,49.0,66.0,119.0,288.0,502.0,669.0,769.0,823.0,930.64,943.72,927.42,864.8,861.79,801.35
Lebanon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.95,9.95,9.95,9.95,9.95,30.42,32.17,32.17,32.17,32.17,32.17
Lesotho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.18,0.34,0.56,0.56,0.56,0.56,0.56,0.56
Libya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,0.0,2.0,4.0,7.0,6.0,7.0,24.0,54.0,69.0,102.0,147.0,157.0,218.0,338.0,371.0,404.0,392.0,430.48,495.0,485.1,522.8,543.4,552.5
Luxembourg,4.54,8.18,9.08,15.13,20.34,27.22,32.6,36.59,43.83,53.33,55.96,55.31,57.8,58.42,81.52,85.77,97.81,124.52,170.4,230.9,328.87,345.96,317.12
Madagascar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.25,0.25,0.43,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
Malawi,33.77,35.38,41.81,33.77,33.77,38.59,39.4,40.2,44.22,41.81,43.42,43.42,49.85,51.46,52.47,51.71,48.24,44.3,46.68,46.33,49.2,50.76,50.76
Malaysia,570.9,572.15,572.15,573.77,579.42,602.03,713.95,883.2,915.18,1074.2,1350.54,631.84,1363.1,811.25,396.08,406.94,191.9,378.75,1710.99,2088.17,2855.64,2855.64,2856.64
Maldives,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mali,7.66,21.08,22.46,24.3,25.58,27.17,26.44,27.63,30.86,30.45,30.04,30.02,30.68,29.5,29.96,30.01,32.78,34.0,35.21,36.73,36.73,36.63,36.63
Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,6.0,7.0,7.0,8.31,9.74,8.96,6.4,5.89,7.23,7.39
Marshall Islands (the),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martinique,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.3,1.2,77.52,239.89,223.27,228.58,251.27
Mauritania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauritius,430.49,477.62,452.13,448.92,469.58,452.87,445.75,467.92,486.4,485.03,474.08,489.63,488.3,492.8,477.56,530.2,515.68,480.13,459.68,459.47,408.36,368.72,300.16
Mayotte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mexico,1672.0,2509.0,2477.0,2454.0,2515.0,3074.0,2332.0,2363.0,708.0,586.0,728.0,633.0,904.0,1180.0,1353.0,1341.0,1461.0,2046.0,2272.0,2104.0,2048.0,1677.0,1997.0
Micronesia (Federated States of),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moldova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,15.0,14.2,23.0,27.96,28.75,27.79,32.24,23.57
Mongolia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montserrat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
